block_fips,block_name,town,county,town_fips
090135261022006,Block 2006,Hebron,Tolland,0901337910
090035111001000,Block 1000,East Hartford,Hartford,0900322630
090034306042018,Block 2018,Southington,Hartford,0900370550
090034101011014,Block 1014,Burlington,Hartford,0900310100
090012003011031,Block 1031,Bethel,Fairfield,0900104720
090011001003031,Block 3031,Monroe,Fairfield,0900148620
090010105003008,Block 3008,Greenwich,Fairfield,0900133620
090010446001015,Block 1015,Norwalk,Fairfield,0900156060
090010807002017,Block 2017,Stratford,Fairfield,0900174190
090012101011003,Block 1003,Danbury,Fairfield,0900118500
090010739004009,Block 4009,Bridgeport,Fairfield,0900108070
090012101021006,Block 1006,Danbury,Fairfield,0900118500
090010702003005,Block 3005,Bridgeport,Fairfield,0900108070
090012572004007,Block 4007,Bridgeport,Fairfield,0900108070
090135382011015,Block 1015,Somers,Tolland,0901369220
090012104012000,Block 2000,Danbury,Fairfield,0900118500
090010108001010,Block 1010,Greenwich,Fairfield,0900133620
090012114004007,Block 4007,Danbury,Fairfield,0900118500
090010207002005,Block 2005,Stamford,Fairfield,0900173070
090012053002003,Block 2003,Brookfield,Fairfield,0900108980
090012104023006,Block 3006,Danbury,Fairfield,0900118500
090011106012017,Block 2017,Shelton,Fairfield,0900168170
090010216012007,Block 2007,Stamford,Fairfield,0900173070
090012052001008,Block 1008,Brookfield,Fairfield,0900108980
090010506003023,Block 3023,Westport,Fairfield,0900183500
090138401005022,Block 5022,Willington,Tolland,0901385950
090010901002021,Block 2021,Trumbull,Fairfield,0900177200
090010740001015,Block 1015,Bridgeport,Fairfield,0900108070
090010209002001,Block 2001,Stamford,Fairfield,0900173070
090138902041014,Block 1014,Stafford,Tolland,0901372090
090135382021011,Block 1011,Somers,Tolland,0901369220
090010443002025,Block 2025,Norwalk,Fairfield,0900156060
090010720002004,Block 2004,Bridgeport,Fairfield,0900108070
090010813004008,Block 4008,Stratford,Fairfield,0900174190
090010444001003,Block 1003,Norwalk,Fairfield,0900156060
090012305024017,Block 4017,Newtown,Fairfield,0900152980
090012107022006,Block 2006,Danbury,Fairfield,0900118500
090012107021013,Block 1013,Danbury,Fairfield,0900118500
090010221012017,Block 2017,Stamford,Fairfield,0900173070
090012106002003,Block 2003,Danbury,Fairfield,0900118500
090010428001009,Block 1009,Norwalk,Fairfield,0900156060
090010727001005,Block 1005,Bridgeport,Fairfield,0900108070
090010430001012,Block 1012,Norwalk,Fairfield,0900156060
090010616001031,Block 1031,Fairfield,Fairfield,0900126620
090010809001014,Block 1014,Stratford,Fairfield,0900174190
090010802001007,Block 1007,Stratford,Fairfield,0900174190
090010743001007,Block 1007,Bridgeport,Fairfield,0900108070
090010214021009,Block 1009,Stamford,Fairfield,0900173070
090010506001009,Block 1009,Westport,Fairfield,0900183500
090010207003000,Block 3000,Stamford,Fairfield,0900173070
090012304003002,Block 3002,Newtown,Fairfield,0900152980
090010904003022,Block 3022,Trumbull,Fairfield,0900177200
090012401003045,Block 3045,Redding,Fairfield,0900163480
090010608001015,Block 1015,Fairfield,Fairfield,0900126620
090010427004013,Block 4013,Norwalk,Fairfield,0900156060
090010351012007,Block 2007,New Canaan,Fairfield,0900150580
090010105001012,Block 1012,Greenwich,Fairfield,0900133620
090010813002003,Block 2003,Stratford,Fairfield,0900174190
090010813002009,Block 2009,Stratford,Fairfield,0900174190
090012109003002,Block 3002,Danbury,Fairfield,0900118500
090010353001013,Block 1013,New Canaan,Fairfield,0900150580
090011103021009,Block 1009,Shelton,Fairfield,0900168170
090010101023025,Block 3025,Greenwich,Fairfield,0900133620
090010443002015,Block 2015,Norwalk,Fairfield,0900156060
090010743004005,Block 4005,Bridgeport,Fairfield,0900108070
090010802001013,Block 1013,Stratford,Fairfield,0900174190
090011002004017,Block 4017,Monroe,Fairfield,0900148620
090010804003016,Block 3016,Stratford,Fairfield,0900174190
090010804003008,Block 3008,Stratford,Fairfield,0900174190
090010609002010,Block 2010,Fairfield,Fairfield,0900126620
090010601002000,Block 2000,Fairfield,Fairfield,0900126620
090159061003011,Block 3011,Canterbury,Windham,0901512130
090158003002004,Block 2004,Windham,Windham,0901586790
090159025002038,Block 2038,Pomfret,Windham,0901561030
090010907002013,Block 2013,Trumbull,Fairfield,0900177200
090012108001013,Block 1013,Danbury,Fairfield,0900118500
090010433001002,Block 1002,Norwalk,Fairfield,0900156060
090075421003014,Block 3014,Middletown,Middlesex,0900747360
090075415001012,Block 1012,Middletown,Middlesex,0900747360
090076301011010,Block 1010,Essex,Middlesex,0900726270
090010906001012,Block 1012,Trumbull,Fairfield,0900177200
090010505003018,Block 3018,Westport,Fairfield,0900183500
090011102022016,Block 2016,Shelton,Fairfield,0900168170
090010506001019,Block 1019,Westport,Fairfield,0900183500
090010433002004,Block 2004,Norwalk,Fairfield,0900156060
090010439003000,Block 3000,Norwalk,Fairfield,0900156060
090010213002010,Block 2010,Stamford,Fairfield,0900173070
090010431001004,Block 1004,Norwalk,Fairfield,0900156060
090010304001026,Block 1026,Darien,Fairfield,0900118850
090159025004012,Block 4012,Pomfret,Windham,0901561030
090159051021036,Block 1036,Brooklyn,Windham,0901509190
090159025002013,Block 2013,Pomfret,Windham,0901561030
090158301004018,Block 4018,Ashford,Windham,0901501430
090159041022032,Block 2032,Killingly,Windham,0901540500
090076101001013,Block 1013,Clinton,Middlesex,0900715350
090075901012017,Block 2017,Haddam,Middlesex,0900735230
090075601003024,Block 3024,Portland,Middlesex,0900761800
090075601003012,Block 3012,Portland,Middlesex,0900761800
090116964011000,Block 1000,Norwich,New London,0901156270
090116967014017,Block 4017,Norwich,New London,0901156270
090117012005023,Block 5023,Ledyard,New London,0901142600
090116952012004,Block 2004,Montville,New London,0901148900
090116937002001,Block 2001,Waterford,New London,0901180280
090116961003010,Block 3010,Norwich,New London,0901156270
090116964013004,Block 3004,Norwich,New London,0901156270
090116964013008,Block 3008,Norwich,New London,0901156270
090116961004011,Block 4011,Norwich,New London,0901156270
090116962001015,Block 1015,Norwich,New London,0901156270
090117051025000,Block 5000,Stonington,New London,0901173770
090117001004015,Block 4015,Preston,New London,0901162150
090116935002022,Block 2022,Waterford,New London,0901180280
090117012001003,Block 1003,Ledyard,New London,0901142600
090116903002008,Block 2008,New London,New London,0901152350
090116905001012,Block 1012,New London,New London,0901152350
090117021001009,Block 1009,Groton,New London,0901134250
090117021002029,Block 2029,Groton,New London,0901134250
090116965001019,Block 1019,Norwich,New London,0901156270
090117141041006,Block 1006,Colchester,New London,0901115910
090117052002031,Block 2031,Stonington,New London,0901173770
090117141041005,Block 1005,Colchester,New London,0901115910
090117012002014,Block 2014,Ledyard,New London,0901142600
090117012002012,Block 2012,Ledyard,New London,0901142600
090117012004012,Block 4012,Ledyard,New London,0901142600
090117001001013,Block 1013,Preston,New London,0901162150
090117141032011,Block 2011,Colchester,New London,0901115910
090093481221007,Block 1007,Southbury,New Haven,0900969640
090093461023011,Block 3011,Oxford,New Haven,0900958300
090091716003014,Block 3014,Meriden,New Haven,0900946520
090091713003006,Block 3006,Meriden,New Haven,0900946520
090093441003013,Block 3013,Middlebury,New Haven,0900946940
090091501002029,Block 2029,Milford,New Haven,0900947535
090117091004033,Block 4033,Griswold,New London,0901133900
090116952015016,Block 5016,Montville,New London,0901148900
090117141035009,Block 5009,Colchester,New London,0901115910
090116601032015,Block 2015,Old Lyme,New London,0901157040
090116952024024,Block 4024,Montville,New London,0901148900
090118707031017,Block 1017,East Lyme,New London,0901123400
090118707031035,Block 1035,East Lyme,New London,0901123400
090091755025006,Block 5006,Wallingford,New Haven,0900978740
090091757002002,Block 2002,Wallingford,New Haven,0900978740
090093516023007,Block 3007,Waterbury,New Haven,0900980070
090091760001023,Block 1023,Wallingford,New Haven,0900978740
090091806021002,Block 1002,East Haven,New Haven,0900922910
090093481231006,Block 1006,Southbury,New Haven,0900969640
090091660025002,Block 5002,Hamden,New Haven,0900935650
090091415001002,Block 1002,New Haven,New Haven,0900952070
090091806022013,Block 2013,East Haven,New Haven,0900922910
090091805002019,Block 2019,East Haven,New Haven,0900922910
090091501002015,Block 2015,Milford,New Haven,0900947535
090091410002009,Block 2009,New Haven,New Haven,0900952070
090091551002011,Block 2011,West Haven,New Haven,0900982870
090093461011016,Block 1016,Oxford,New Haven,0900958300
090091574004006,Block 4006,Orange,New Haven,0900957600
090093513002015,Block 2015,Waterbury,New Haven,0900980070
090093521003014,Block 3014,Waterbury,New Haven,0900980070
090093451003007,Block 3007,Naugatuck,New Haven,0900949950
090091755021007,Block 1007,Wallingford,New Haven,0900978740
090093452022011,Block 2011,Naugatuck,New Haven,0900949950
090117029002013,Block 2013,Groton,New London,0901134250
090117029002033,Block 2033,Groton,New London,0901134250
090116933003012,Block 3012,Waterford,New London,0901180280
090116937001006,Block 1006,Waterford,New London,0901180280
090117141011009,Block 1009,Colchester,New London,0901115910
090117001004016,Block 4016,Preston,New London,0901162150
090076103003019,Block 3019,Clinton,Middlesex,0900715350
090075901021012,Block 1012,Haddam,Middlesex,0900735230
090075601001042,Block 1042,Portland,Middlesex,0900761800
090075701003004,Block 3004,Cromwell,Middlesex,0900718080
090075502022002,Block 2002,East Hampton,Middlesex,0900722490
090075602002000,Block 2000,Portland,Middlesex,0900761800
090075415001002,Block 1002,Middletown,Middlesex,0900747360
090075414013004,Block 3004,Middletown,Middlesex,0900747360
090076802001003,Block 1003,Middletown,Middlesex,0900747360
090075502023002,Block 3002,East Hampton,Middlesex,0900722490
090076801022029,Block 2029,Westbrook,Middlesex,0900781680
090076801011009,Block 1009,Westbrook,Middlesex,0900781680
090076001001029,Block 1029,Chester,Middlesex,0900714300
090010701001015,Block 1015,Bridgeport,Fairfield,0900108070
090010743003017,Block 3017,Bridgeport,Fairfield,0900108070
090010605002000,Block 2000,Fairfield,Fairfield,0900126620
090010201021005,Block 1005,Stamford,Fairfield,0900173070
090010903002021,Block 2021,Trumbull,Fairfield,0900177200
090010201011000,Block 1000,Stamford,Fairfield,0900173070
090010210002003,Block 2003,Stamford,Fairfield,0900173070
090010210001010,Block 1010,Stamford,Fairfield,0900173070
090053621024021,Block 4021,Woodbury,Litchfield,0900587910
090052621003004,Block 3004,Sharon,Litchfield,0900567960
090053603003015,Block 3015,Watertown,Litchfield,0900580490
090053603003016,Block 3016,Watertown,Litchfield,0900580490
090053621021003,Block 1003,Woodbury,Litchfield,0900587910
090035203012004,Block 2004,Glastonbury,Hartford,0900331240
090035109003015,Block 3015,East Hartford,Hartford,0900322630
090034053001003,Block 1003,Bristol,Hartford,0900308490
090034942013001,Block 3001,Newington,Hartford,0900352140
090034941003002,Block 3002,Newington,Hartford,0900352140
090034056004002,Block 4002,Bristol,Hartford,0900308490
090034808002012,Block 2012,Enfield,Hartford,0900325990
090034970003006,Block 3006,West Hartford,Hartford,0900382590
090034641022007,Block 2007,Canton,Hartford,0900312270
090034621022013,Block 2013,Avon,Hartford,0900302060
090034871002024,Block 2024,South Windsor,Hartford,0900371390
090034841002006,Block 2006,East Windsor,Hartford,0900324800
090034901001012,Block 1012,Rocky Hill,Hartford,0900365370
090034903041016,Block 1016,Rocky Hill,Hartford,0900365370
090035103003012,Block 3012,East Hartford,Hartford,0900322630
090034058021000,Block 1000,Bristol,Hartford,0900308490
090034171001003,Block 1003,New Britain,Hartford,0900350440
090034168001021,Block 1021,New Britain,Hartford,0900350440
090034302021003,Block 1003,Southington,Hartford,0900370550
090034923001010,Block 1010,Wethersfield,Hartford,0900384900
090035026001004,Block 1004,Hartford,Hartford,0900337070
090034926005010,Block 5010,Wethersfield,Hartford,0900384900
090035111003002,Block 3002,East Hartford,Hartford,0900322630
090010426001003,Block 1003,Norwalk,Fairfield,0900156060
090034156001004,Block 1004,New Britain,Hartford,0900350440
090034155002007,Block 2007,New Britain,Hartford,0900350440
090034154001006,Block 1006,New Britain,Hartford,0900350440
090035110003013,Block 3013,East Hartford,Hartford,0900322630
090034101011022,Block 1022,Burlington,Hartford,0900310100
090034641011006,Block 1006,Canton,Hartford,0900312270
090034714004000,Block 4000,Bloomfield,Hartford,0900305910
090034156001002,Block 1002,New Britain,Hartford,0900350440
090034874001020,Block 1020,South Windsor,Hartford,0900371390
090034942011012,Block 1012,Newington,Hartford,0900352140
090034003001008,Block 1008,Berlin,Hartford,0900304300
090035151023000,Block 3000,Manchester,Hartford,0900344700
090034871003014,Block 3014,South Windsor,Hartford,0900371390
090034736012009,Block 2009,Windsor,Hartford,0900387000
090010731001012,Block 1012,Bridgeport,Fairfield,0900108070
090012305022003,Block 2003,Newtown,Fairfield,0900152980
090012402002013,Block 2013,Redding,Fairfield,0900163480
090012451001000,Block 1000,Ridgefield,Fairfield,0900163970
090012452002009,Block 2009,Ridgefield,Fairfield,0900163970
090012201003002,Block 3002,New Fairfield,Fairfield,0900150860
090035203022029,Block 2029,Glastonbury,Hartford,0900331240
090035106001005,Block 1005,East Hartford,Hartford,0900322630
090034977002009,Block 2009,West Hartford,Hartford,0900382590
090034975003002,Block 3002,West Hartford,Hartford,0900382590
090034052002019,Block 2019,Bristol,Hartford,0900308490
090034921002028,Block 2028,Wethersfield,Hartford,0900384900
090034921001014,Block 1014,Wethersfield,Hartford,0900384900
090034711002001,Block 2001,Bloomfield,Hartford,0900305910
090035141012000,Block 2000,Manchester,Hartford,0900344700
090034761001003,Block 1003,Windsor Locks,Hartford,0900387070
090034761001027,Block 1027,Windsor Locks,Hartford,0900387070
090034735013013,Block 3013,Windsor,Hartford,0900387000
090035141031008,Block 1008,Manchester,Hartford,0900344700
090034737004009,Block 4009,Windsor,Hartford,0900387000
090034061003002,Block 3002,Bristol,Hartford,0900308490
090034969005003,Block 5003,West Hartford,Hartford,0900382590
090034206023002,Block 3002,Plainville,Hartford,0900360120
090034056003006,Block 3006,Bristol,Hartford,0900308490
090035026001007,Block 1007,Hartford,Hartford,0900337070
090010726002010,Block 2010,Bridgeport,Fairfield,0900108070
090012203002013,Block 2013,New Fairfield,Fairfield,0900150860
090135281001005,Block 1005,Andover,Tolland,0901301080
090135304001004,Block 1004,Vernon,Tolland,0901378250
090135382012009,Block 2009,Somers,Tolland,0901369220
090135382012008,Block 2008,Somers,Tolland,0901369220
090135331033020,Block 3020,Tolland,Tolland,0901376290
090052535004014,Block 4014,New Milford,Litchfield,0900552630
090054257002006,Block 2006,New Milford,Litchfield,0900552630
090052534004033,Block 4033,New Milford,Litchfield,0900552630
090052671001006,Block 1006,Washington,Litchfield,0900579720
090052671003031,Block 3031,Washington,Litchfield,0900579720
090053201025001,Block 5001,Winchester,Litchfield,0900586440
090053201021008,Block 1008,Winchester,Litchfield,0900586440
090052901004018,Block 4018,Barkhamsted,Litchfield,0900502760
090053492003020,Block 3020,Thomaston,Litchfield,0900575730
090034681012004,Block 2004,Granby,Hartford,0900332640
090034054011001,Block 1001,Bristol,Hartford,0900308490
090035149001003,Block 1003,Manchester,Hartford,0900344700
090035106002007,Block 2007,East Hartford,Hartford,0900322630
090034054021001,Block 1001,Bristol,Hartford,0900308490
090034926005002,Block 5002,Wethersfield,Hartford,0900384900
090034158001010,Block 1010,New Britain,Hartford,0900350440
090034156003010,Block 3010,New Britain,Hartford,0900350440
090034943003014,Block 3014,Newington,Hartford,0900352140
090035105002015,Block 2015,East Hartford,Hartford,0900322630
090035106003016,Block 3016,East Hartford,Hartford,0900322630
090035104004002,Block 4002,East Hartford,Hartford,0900322630
090035021001065,Block 1065,Hartford,Hartford,0900337070
090034711002008,Block 2008,Bloomfield,Hartford,0900305910
090034973001000,Block 1000,West Hartford,Hartford,0900382590
090035148002014,Block 2014,Manchester,Hartford,0900344700
090035114001006,Block 1006,East Hartford,Hartford,0900322630
090010902003017,Block 3017,Trumbull,Fairfield,0900177200
090010503023019,Block 3019,Westport,Fairfield,0900183500
090010224002017,Block 2017,Stamford,Fairfield,0900173070
090010706002052,Block 2052,Bridgeport,Fairfield,0900108070
090012402003025,Block 3025,Redding,Fairfield,0900163480
090012113002012,Block 2012,Danbury,Fairfield,0900118500
090012112011005,Block 1005,Danbury,Fairfield,0900118500
090010305002006,Block 2006,Darien,Fairfield,0900118850
090012572002000,Block 2000,Bridgeport,Fairfield,0900108070
090135301003003,Block 3003,Vernon,Tolland,0901378250
090138401005012,Block 5012,Willington,Tolland,0901385950
090138502002009,Block 2009,Coventry,Tolland,0901317800
090138502005005,Block 5005,Coventry,Tolland,0901317800
090138601003016,Block 3016,Columbia,Tolland,0901316400
090010906001011,Block 1011,Trumbull,Fairfield,0900177200
090010502001012,Block 1012,Westport,Fairfield,0900183500
090010101022019,Block 2019,Greenwich,Fairfield,0900133620
090135303014011,Block 4011,Vernon,Tolland,0901378250
090138811002003,Block 2003,Mansfield,Tolland,0901344910
090138902031056,Block 1056,Union,Tolland,0901377830
090138902031025,Block 1025,Union,Tolland,0901377830
090135261022007,Block 2007,Hebron,Tolland,0901337910
090012003011020,Block 1020,Bethel,Fairfield,0900104720
090010212001011,Block 1011,Stamford,Fairfield,0900173070
090135291003015,Block 3015,Bolton,Tolland,0901306260
090138902022032,Block 2032,Stafford,Tolland,0901372090
090010218012011,Block 2011,Stamford,Fairfield,0900173070
090035110001011,Block 1011,East Hartford,Hartford,0900322630
090034943003016,Block 3016,Newington,Hartford,0900352140
090034156001006,Block 1006,New Britain,Hartford,0900350440
090034662021031,Block 1031,Simsbury,Hartford,0900368940
090035241001010,Block 1010,Marlborough,Hartford,0900345820
090035241001013,Block 1013,Marlborough,Hartford,0900345820
090034923004012,Block 4012,Wethersfield,Hartford,0900384900
090034306042002,Block 2002,Southington,Hartford,0900370550
090034160003000,Block 3000,New Britain,Hartford,0900350440
090034302032001,Block 2001,Southington,Hartford,0900370550
090034051001011,Block 1011,Bristol,Hartford,0900308490
090054256022038,Block 2038,Canaan,Litchfield,0900510940
090052651001011,Block 1011,Warren,Litchfield,0900579510
090053061001005,Block 1005,New Hartford,Litchfield,0900551350
090053106011007,Block 1007,Torrington,Litchfield,0900576570
090052901003010,Block 3010,Barkhamsted,Litchfield,0900502760
090053202003020,Block 3020,Winchester,Litchfield,0900586440
090053421003013,Block 3013,Bethlehem,Litchfield,0900504930
090052984001020,Block 1020,Harwinton,Litchfield,0900537280
090052961003012,Block 3012,Goshen,Litchfield,0900532290
090052632001036,Block 1036,Cornwall,Litchfield,0900517240
090054253002012,Block 2012,Plymouth,Litchfield,0900560750
090052661002005,Block 2005,Kent,Litchfield,0900540290
090035147004003,Block 4003,Manchester,Hartford,0900344700
090035204003010,Block 3010,Glastonbury,Hartford,0900331240
090034681015004,Block 5004,Granby,Hartford,0900332640
090034681015006,Block 5006,Granby,Hartford,0900332640
090034602041007,Block 1007,Farmington,Hartford,0900327600
090034058022010,Block 2010,Bristol,Hartford,0900308490
090034301001018,Block 1018,Southington,Hartford,0900370550
090034761002007,Block 2007,Windsor Locks,Hartford,0900387070
090034871004017,Block 4017,South Windsor,Hartford,0900371390
090034061002011,Block 2011,Bristol,Hartford,0900308490
090034056005002,Block 5002,Bristol,Hartford,0900308490
090117081002013,Block 2013,Voluntown,New London,0901178600
090117001001019,Block 1019,Preston,New London,0901162150
090117028002012,Block 2012,Groton,New London,0901134250
090116970003015,Block 3015,Norwich,New London,0901156270
090118703002017,Block 2017,New London,New London,0901152350
090117052002028,Block 2028,Stonington,New London,0901173770
090118707011026,Block 1026,East Lyme,New London,0901123400
090116907001019,Block 1019,New London,New London,0901152350
090117131003027,Block 3027,Bozrah,New London,0901106820
090116952022010,Block 2010,Montville,New London,0901148900
090117029002035,Block 2035,Groton,New London,0901134250
090116933002019,Block 2019,Waterford,New London,0901180280
090117081002004,Block 2004,Voluntown,New London,0901178600
090116968001011,Block 1011,Norwich,New London,0901156270
090117091002022,Block 2022,Griswold,New London,0901133900
090116961003021,Block 3021,Norwich,New London,0901156270
090116952011006,Block 1006,Montville,New London,0901148900
090118702003017,Block 3017,Groton,New London,0901134250
090093433001009,Block 1009,Cheshire,New Haven,0900914160
090093461023037,Block 3037,Oxford,New Haven,0900958300
090093512003005,Block 3005,Waterbury,New Haven,0900980070
090093481242006,Block 2006,Southbury,New Haven,0900969640
090091251002013,Block 2013,Ansonia,New Haven,0900901220
090091656001000,Block 1000,Hamden,New Haven,0900935650
090012456005003,Block 5003,Ridgefield,Fairfield,0900163970
090091705002000,Block 2000,Meriden,New Haven,0900946520
090117053003007,Block 3007,Stonington,New London,0901173770
090116952024008,Block 4008,Montville,New London,0901148900
090116952024030,Block 4030,Montville,New London,0901148900
090117121001003,Block 1003,Franklin,New London,0901129910
090116961001001,Block 1001,Norwich,New London,0901156270
090117071003001,Block 3001,North Stonington,New London,0901155500
090118705013000,Block 3000,Montville,New London,0901148900
090116964014024,Block 4024,Norwich,New London,0901156270
090117025002007,Block 2007,Groton,New London,0901134250
090118703003013,Block 3013,New London,New London,0901152350
090116933001012,Block 1012,Waterford,New London,0901180280
090116965001006,Block 1006,Norwich,New London,0901156270
090116933003038,Block 3038,Waterford,New London,0901180280
090117071003013,Block 3013,North Stonington,New London,0901155500
090116905003001,Block 3001,New London,New London,0901152350
090117111001015,Block 1015,Sprague,New London,0901171670
090135281003001,Block 3001,Andover,Tolland,0901301080
090118703004003,Block 4003,New London,New London,0901152350
090117071004031,Block 4031,North Stonington,New London,0901155500
090117071004005,Block 4005,North Stonington,New London,0901155500
090118703003005,Block 3005,New London,New London,0901152350
090116601011003,Block 1003,Old Lyme,New London,0901157040
090116967013041,Block 3041,Norwich,New London,0901156270
090117011004013,Block 4013,Ledyard,New London,0901142600
090117091002004,Block 2004,Griswold,New London,0901133900
090118705022005,Block 2005,Montville,New London,0901148900
090116965001002,Block 1002,Norwich,New London,0901156270
090116965001011,Block 1011,Norwich,New London,0901156270
090117011005005,Block 5005,Ledyard,New London,0901142600
090116933001015,Block 1015,Waterford,New London,0901180280
090117001001026,Block 1026,Preston,New London,0901162150
090091847002011,Block 2011,Branford,New Haven,0900907310
090091418003007,Block 3007,New Haven,New Haven,0900952070
090091656003006,Block 3006,Hamden,New Haven,0900935650
090091409004000,Block 4000,New Haven,New Haven,0900952070
090091710001012,Block 1012,Meriden,New Haven,0900946520
090091672013024,Block 3024,North Haven,New Haven,0900954870
090093614011001,Block 1001,New Haven,New Haven,0900952070
090093612002023,Block 2023,Wolcott,New Haven,0900987560
090091424003001,Block 3001,New Haven,New Haven,0900952070
090091708005005,Block 5005,Meriden,New Haven,0900946520
090093451003008,Block 3008,Naugatuck,New Haven,0900949950
090093516022007,Block 2007,Waterbury,New Haven,0900980070
090091706002004,Block 2004,Meriden,New Haven,0900946520
090091501003014,Block 3014,Milford,New Haven,0900947535
090091705002006,Block 2006,Meriden,New Haven,0900946520
090093513001002,Block 1002,Waterbury,New Haven,0900980070
090091301022023,Block 2023,Seymour,New Haven,0900967610
090093524002004,Block 2004,Waterbury,New Haven,0900980070
090091902002011,Block 2011,Guilford,New Haven,0900934950
090093516021009,Block 1009,Waterbury,New Haven,0900980070
090091511004012,Block 4012,Milford,New Haven,0900947535
090091428003000,Block 3000,New Haven,New Haven,0900952070
090091508003014,Block 3014,Milford,New Haven,0900947535
090093452014007,Block 4007,Naugatuck,New Haven,0900949950
090091424004014,Block 4014,New Haven,New Haven,0900952070
090091541011027,Block 1027,West Haven,New Haven,0900982870
090091712011014,Block 1014,Meriden,New Haven,0900946520
090091507001002,Block 1002,Milford,New Haven,0900947535
090091757002004,Block 2004,Wallingford,New Haven,0900978740
090091501002022,Block 2022,Milford,New Haven,0900947535
090091672021024,Block 1024,North Haven,New Haven,0900954870
090091673013003,Block 3003,North Haven,New Haven,0900954870
090093451001009,Block 1009,Naugatuck,New Haven,0900949950
090093432001027,Block 1027,Cheshire,New Haven,0900914160
090093434004011,Block 4011,Cheshire,New Haven,0900914160
090010101023003,Block 3003,Greenwich,Fairfield,0900133620
090093612001000,Block 1000,Wolcott,New Haven,0900987560
090093411001005,Block 1005,Beacon Falls,New Haven,0900903250
090093519003001,Block 3001,Waterbury,New Haven,0900980070
090091802003008,Block 3008,East Haven,New Haven,0900922910
090091426041017,Block 1017,New Haven,New Haven,0900952070
090091409003013,Block 3013,New Haven,New Haven,0900952070
090093515004008,Block 4008,Waterbury,New Haven,0900980070
090091942022009,Block 2009,Madison,New Haven,0900944560
090093442002016,Block 2016,Middlebury,New Haven,0900946940
090091841012009,Block 2009,Branford,New Haven,0900907310
090091423003014,Block 3014,New Haven,New Haven,0900952070
090091547001004,Block 1004,West Haven,New Haven,0900982870
090091420003000,Block 3000,New Haven,New Haven,0900952070
090091572001005,Block 1005,Orange,New Haven,0900957600
090091754004000,Block 4000,Wallingford,New Haven,0900978740
090091671013010,Block 3010,North Haven,New Haven,0900954870
090091708003001,Block 3001,Meriden,New Haven,0900946520
090091427004000,Block 4000,New Haven,New Haven,0900952070
090091660023011,Block 3011,Hamden,New Haven,0900935650
090099900000003,Block 0003,County subdivisions not defined,,
090091657002006,Block 2006,Hamden,New Haven,0900935650
090091657002007,Block 2007,Hamden,New Haven,0900935650
090091846001009,Block 1009,Branford,New Haven,0900907310
090091411002010,Block 2010,New Haven,New Haven,0900952070
090091709002009,Block 2009,Meriden,New Haven,0900946520
090091652003001,Block 3001,Hamden,New Haven,0900935650
090091651001001,Block 1001,Hamden,New Haven,0900935650
090091420002005,Block 2005,New Haven,New Haven,0900952070
090091844002001,Block 2001,Branford,New Haven,0900907310
090091758001017,Block 1017,Wallingford,New Haven,0900978740
090091654001019,Block 1019,Hamden,New Haven,0900935650
090091658022007,Block 2007,Hamden,New Haven,0900935650
090091656004003,Block 4003,Hamden,New Haven,0900935650
090091801022006,Block 2006,East Haven,New Haven,0900922910
090012002003004,Block 3004,Bethel,Fairfield,0900104720
090010101022021,Block 2021,Greenwich,Fairfield,0900133620
090091658023006,Block 3006,Hamden,New Haven,0900935650
090091651003007,Block 3007,Hamden,New Haven,0900935650
090091672012031,Block 2031,North Haven,New Haven,0900954870
090091413012017,Block 2017,New Haven,New Haven,0900952070
090010451011017,Block 1017,Wilton,Fairfield,0900186370
090012101011011,Block 1011,Danbury,Fairfield,0900118500
090010615001014,Block 1014,Fairfield,Fairfield,0900126620
090010616002003,Block 2003,Fairfield,Fairfield,0900126620
090010616001021,Block 1021,Fairfield,Fairfield,0900126620
090010105004000,Block 4000,Greenwich,Fairfield,0900133620
090010451023003,Block 3003,Wilton,Fairfield,0900186370
090010604005001,Block 5001,Fairfield,Fairfield,0900126620
090091425002000,Block 2000,New Haven,New Haven,0900952070
090093516011007,Block 1007,Waterbury,New Haven,0900980070
090093431022008,Block 2008,Cheshire,New Haven,0900914160
090091801021003,Block 1003,East Haven,New Haven,0900922910
090091550003008,Block 3008,West Haven,New Haven,0900982870
090093515001003,Block 1003,Waterbury,New Haven,0900980070
090093524001005,Block 1005,Waterbury,New Haven,0900980070
090091902001001,Block 1001,Guilford,New Haven,0900934950
090091601001012,Block 1012,Woodbridge,New Haven,0900987700
090093454002005,Block 2005,Naugatuck,New Haven,0900949950
090010204002015,Block 2015,Stamford,Fairfield,0900173070
090012453003001,Block 3001,Ridgefield,Fairfield,0900163970
090010101023010,Block 3010,Greenwich,Fairfield,0900133620
090010904002003,Block 2003,Trumbull,Fairfield,0900177200
090091549003002,Block 3002,West Haven,New Haven,0900982870
090091660023013,Block 3013,Hamden,New Haven,0900935650
090093481112007,Block 2007,Southbury,New Haven,0900969640
090158150001020,Block 1020,Chaplin,Windham,0901513810
090159044003015,Block 3015,Killingly,Windham,0901540500
090159045004008,Block 4008,Killingly,Windham,0901540500
090159011012007,Block 2007,Woodstock,Windham,0901588190
090158150002016,Block 2016,Chaplin,Windham,0901513810
090159051021044,Block 1044,Brooklyn,Windham,0901509190
090158301004002,Block 4002,Ashford,Windham,0901501430
090158301003008,Block 3008,Ashford,Windham,0901501430
