block_fips,block_name,town,county,town_fips
090010101013038,Block 3038,Greenwich,Fairfield,0900133620
090117092001022,Block 1022,Griswold,New London,0901133900
090035205011019,Block 1019,Glastonbury,Hartford,0900331240
090034002002006,Block 2006,Berlin,Hartford,0900304300
090010431001004,Block 1004,Norwalk,Fairfield,0900156060
090117081001075,Block 1075,Voluntown,New London,0901178600
090012003022004,Block 2004,Bethel,Fairfield,0900104720
090091509001023,Block 1023,Milford,New Haven,0900947535
090116965001003,Block 1003,Norwich,New London,0901156270
090053001003021,Block 3021,Litchfield,Litchfield,0900543370
090075416001017,Block 1017,Middletown,Middlesex,0900747360
090034156002008,Block 2008,New Britain,Hartford,0900350440
090091716004008,Block 4008,Meriden,New Haven,0900946520
090034641022011,Block 2011,Canton,Hartford,0900312270
090034058003013,Block 3013,Bristol,Hartford,0900308490
090010551004012,Block 4012,Weston,Fairfield,0900183430
090034167004008,Block 4008,New Britain,Hartford,0900350440
090010205001009,Block 1009,Stamford,Fairfield,0900173070
090035107001001,Block 1001,East Hartford,Hartford,0900322630
090091419003001,Block 3001,New Haven,New Haven,0900952070
090034304001005,Block 1005,Southington,Hartford,0900370550
090075951021077,Block 1077,East Haddam,Middlesex,0900722280
090158200001022,Block 1022,Hampton,Windham,0901536000
090159022001084,Block 1084,Eastford,Windham,0901521860
090010706002013,Block 2013,Bridgeport,Fairfield,0900108070
090052621001055,Block 1055,Sharon,Litchfield,0900567960
090135306002010,Block 2010,Vernon,Tolland,0901378250
090075415002007,Block 2007,Middletown,Middlesex,0900747360
090034842001003,Block 1003,East Windsor,Hartford,0900324800
090035146004015,Block 4015,Manchester,Hartford,0900344700
090091419003006,Block 3006,New Haven,New Haven,0900952070
090159051003005,Block 3005,Brooklyn,Windham,0901509190
090034736013003,Block 3003,Windsor,Hartford,0900387000
090034762002001,Block 2001,Windsor Locks,Hartford,0900387070
090012305022072,Block 2072,Newtown,Fairfield,0900152980
090075502012020,Block 2020,East Hampton,Middlesex,0900722490
090052602002042,Block 2042,North Canaan,Litchfield,0900554030
090135351001016,Block 1016,Ellington,Tolland,0901325360
090093452021013,Block 1013,Naugatuck,New Haven,0900949950
090159041004051,Block 4051,Killingly,Windham,0901540500
090091660025005,Block 5005,Hamden,New Haven,0900935650
090075421001012,Block 1012,Middletown,Middlesex,0900747360
090116952022012,Block 2012,Montville,New London,0901148900
090035202012000,Block 2000,Glastonbury,Hartford,0900331240
090093524002003,Block 2003,Waterbury,New Haven,0900980070
090034771012002,Block 2002,Suffield,Hartford,0900374540
090117025001002,Block 1002,Groton,New London,0901134250
090035009001003,Block 1003,Hartford,Hartford,0900337070
090010103002011,Block 2011,Greenwich,Fairfield,0900133620
090053108012003,Block 2003,Torrington,Litchfield,0900576570
090116961003014,Block 3014,Norwich,New London,0901156270
090091654002008,Block 2008,Hamden,New Haven,0900935650
090075901004047,Block 4047,Haddam,Middlesex,0900735230
090034159001006,Block 1006,New Britain,Hartford,0900350440
090010431001002,Block 1002,Norwalk,Fairfield,0900156060
090012101001010,Block 1010,Danbury,Fairfield,0900118500
090012102001006,Block 1006,Danbury,Fairfield,0900118500
090034641022024,Block 2024,Canton,Hartford,0900312270
090035021001011,Block 1011,Hartford,Hartford,0900337070
090034812003009,Block 3009,Enfield,Hartford,0900325990
090135331024009,Block 4009,Tolland,Tolland,0901376290
090116966001022,Block 1022,Norwich,New London,0901156270
090035202022010,Block 2010,Glastonbury,Hartford,0900331240
090052983003016,Block 3016,Harwinton,Litchfield,0900537280
090052661002070,Block 2070,Kent,Litchfield,0900540290
090135261022019,Block 2019,Hebron,Tolland,0901337910
090116952012004,Block 2004,Montville,New London,0901148900
090052535003004,Block 3004,New Milford,Litchfield,0900552630
090116903001003,Block 1003,New London,New London,0901152350
090010902002036,Block 2036,Trumbull,Fairfield,0900177200
090159002003017,Block 3017,Thompson,Windham,0901575870
090091705002002,Block 2002,Meriden,New Haven,0900946520
090012104002002,Block 2002,Danbury,Fairfield,0900118500
090034763001006,Block 1006,Windsor Locks,Hartford,0900387070
090034842003001,Block 3001,East Windsor,Hartford,0900324800
090076702001024,Block 1024,Old Saybrook,Middlesex,0900757320
090091751001007,Block 1007,Wallingford,New Haven,0900978740
090091712003012,Block 3012,Meriden,New Haven,0900946520
090135382023010,Block 3010,Somers,Tolland,0901369220
090010504001028,Block 1028,Westport,Fairfield,0900183500
090034054023018,Block 3018,Bristol,Hartford,0900308490
090075502011028,Block 1028,East Hampton,Middlesex,0900722490
090034711003004,Block 3004,Bloomfield,Hartford,0900305910
090159011002009,Block 2009,Woodstock,Windham,0901588190
090135303021051,Block 1051,Vernon,Tolland,0901378250
090035106003030,Block 3030,East Hartford,Hartford,0900322630
090011106004020,Block 4020,Shelton,Fairfield,0900168170
090053201001016,Block 1016,Winchester,Litchfield,0900586440
090011003001033,Block 1033,Monroe,Fairfield,0900148620
090075502011011,Block 1011,East Hampton,Middlesex,0900722490
090012571002032,Block 2032,Sherman,Fairfield,0900168310
090012108003038,Block 3038,Danbury,Fairfield,0900118500
090075601002014,Block 2014,Portland,Middlesex,0900761800
090034002002008,Block 2008,Berlin,Hartford,0900304300
090034164003012,Block 3012,New Britain,Hartford,0900350440
090052536001028,Block 1028,New Milford,Litchfield,0900552630
090091426042003,Block 2003,New Haven,New Haven,0900952070
090053108031006,Block 1006,Torrington,Litchfield,0900576570
090010205003020,Block 3020,Stamford,Fairfield,0900173070
090093528002018,Block 2018,Waterbury,New Haven,0900980070
090010451022029,Block 2029,Wilton,Fairfield,0900186370
090093452022011,Block 2011,Naugatuck,New Haven,0900949950
090053108033009,Block 3009,Torrington,Litchfield,0900576570
090075502011002,Block 1002,East Hampton,Middlesex,0900722490
090034762002019,Block 2019,Windsor Locks,Hartford,0900387070
090091601002023,Block 2023,Woodbridge,New Haven,0900987700
090091425001014,Block 1014,New Haven,New Haven,0900952070
090053061001017,Block 1017,New Hartford,Litchfield,0900551350
090034734002022,Block 2022,Windsor,Hartford,0900387000
090076802004018,Block 4018,Middletown,Middlesex,0900747360
090010108002005,Block 2005,Greenwich,Fairfield,0900133620
090075901004001,Block 4001,Haddam,Middlesex,0900735230
090012102001005,Block 1005,Danbury,Fairfield,0900118500
090158004003015,Block 3015,Windham,Windham,0901586790
090034875003022,Block 3022,South Windsor,Hartford,0900371390
090034737006009,Block 6009,Windsor,Hartford,0900387000
090138502001005,Block 1005,Coventry,Tolland,0901317800
090035106002018,Block 2018,East Hartford,Hartford,0900322630
090091845001011,Block 1011,Branford,New Haven,0900907310
090135351006016,Block 6016,Ellington,Tolland,0901325360
090091941001105,Block 1105,Madison,New Haven,0900944560
090010702002013,Block 2013,Bridgeport,Fairfield,0900108070
090035040002003,Block 2003,Hartford,Hartford,0900337070
090091505004004,Block 4004,Milford,New Haven,0900947535
090093481112046,Block 2046,Southbury,New Haven,0900969640
090034924001001,Block 1001,Wethersfield,Hartford,0900384900
090091573001006,Block 1006,Orange,New Haven,0900957600
090135291001009,Block 1009,Bolton,Tolland,0901306260
090010221001011,Block 1011,Stamford,Fairfield,0900173070
090116909002012,Block 2012,New London,New London,0901152350
090034622012036,Block 2036,Avon,Hartford,0900302060
090076802002049,Block 2049,Middletown,Middlesex,0900747360
090093508004008,Block 4008,Waterbury,New Haven,0900980070
090052532002048,Block 2048,New Milford,Litchfield,0900552630
090091405003002,Block 3002,New Haven,New Haven,0900952070
090010711002001,Block 2001,Bridgeport,Fairfield,0900108070
090093451001005,Block 1005,Naugatuck,New Haven,0900949950
090010101014019,Block 4019,Greenwich,Fairfield,0900133620
090010710001063,Block 1063,Bridgeport,Fairfield,0900108070
090075901006021,Block 6021,Haddam,Middlesex,0900735230
090034736022010,Block 2010,Windsor,Hartford,0900387000
090135331015029,Block 5029,Tolland,Tolland,0901376290
090012101002004,Block 2004,Danbury,Fairfield,0900118500
090117141013030,Block 3030,Colchester,New London,0901115910
090076301006001,Block 6001,Essex,Middlesex,0900726270
090010902003026,Block 3026,Trumbull,Fairfield,0900177200
090034713003040,Block 3040,Bloomfield,Hartford,0900305910
090034735011060,Block 1060,Windsor,Hartford,0900387000
090116967002007,Block 2007,Norwich,New London,0901156270
090012105003014,Block 3014,Danbury,Fairfield,0900118500
090012305022012,Block 2012,Newtown,Fairfield,0900152980
090091902002019,Block 2019,Guilford,New Haven,0900934950
090052632001072,Block 1072,Cornwall,Litchfield,0900517240
090116905002022,Block 2022,New London,New London,0901152350
090034771022017,Block 2017,Suffield,Hartford,0900374540
090091546004006,Block 4006,West Haven,New Haven,0900982870
090118701003053,Block 3053,Lebanon,New London,0901142390
090052901001004,Block 1004,Barkhamsted,Litchfield,0900502760
090010551001007,Block 1007,Weston,Fairfield,0900183430
090075601002006,Block 2006,Portland,Middlesex,0900761800
090010351001011,Block 1011,New Canaan,Fairfield,0900150580
090035107003005,Block 3005,East Hartford,Hartford,0900322630
090054254001004,Block 1004,Plymouth,Litchfield,0900560750
090012451001005,Block 1005,Ridgefield,Fairfield,0900163970
090010804003025,Block 3025,Stratford,Fairfield,0900174190
090054256003027,Block 3027,Norfolk,Litchfield,0900553470
090052602003007,Block 3007,North Canaan,Litchfield,0900554030
090075501004029,Block 4029,East Hampton,Middlesex,0900722490
090117141041025,Block 1025,Colchester,New London,0901115910
090091505001015,Block 1015,Milford,New Haven,0900947535
090053107003045,Block 3045,Torrington,Litchfield,0900576570
090091403002034,Block 2034,New Haven,New Haven,0900952070
090035243001011,Block 1011,Enfield,Hartford,0900325990
090034663001013,Block 1013,Simsbury,Hartford,0900368940
090010604003002,Block 3002,Fairfield,Fairfield,0900126620
090117141013022,Block 3022,Colchester,New London,0901115910
090091503003010,Block 3010,Milford,New Haven,0900947535
090053621024046,Block 4046,Woodbury,Litchfield,0900587910
090076702003032,Block 3032,Old Saybrook,Middlesex,0900757320
090035048003007,Block 3007,Hartford,Hartford,0900337070
090159031007001,Block 7001,Putnam,Windham,0901562710
090075851002015,Block 2015,Durham,Middlesex,0900720810
090012453002000,Block 2000,Ridgefield,Fairfield,0900163970
090117053002044,Block 2044,Stonington,New London,0901173770
090117141042015,Block 2015,Colchester,New London,0901115910
090034641021010,Block 1010,Canton,Hartford,0900312270
090093471002011,Block 2011,Prospect,New Haven,0900962290
090093453005001,Block 5001,Naugatuck,New Haven,0900949950
090035142002004,Block 2004,Manchester,Hartford,0900344700
090012202001001,Block 1001,New Fairfield,Fairfield,0900150860
090034602022025,Block 2025,Farmington,Hartford,0900327600
090012304004005,Block 4005,Newtown,Fairfield,0900152980
090010703001024,Block 1024,Bridgeport,Fairfield,0900108070
090012105003034,Block 3034,Danbury,Fairfield,0900118500
090091758001018,Block 1018,Wallingford,New Haven,0900978740
090075413001010,Block 1010,Middletown,Middlesex,0900747360
090158301004008,Block 4008,Ashford,Windham,0901501430
090034962004001,Block 4001,West Hartford,Hartford,0900382590
090034941001009,Block 1009,Newington,Hartford,0900352140
090010433001021,Block 1021,Norwalk,Fairfield,0900156060
090012305022055,Block 2055,Newtown,Fairfield,0900152980
090091501001043,Block 1043,Milford,New Haven,0900947535
090010101013020,Block 3020,Greenwich,Fairfield,0900133620
090091902003007,Block 3007,Guilford,New Haven,0900934950
090135305002007,Block 2007,Vernon,Tolland,0901378250
090091754001048,Block 1048,Wallingford,New Haven,0900978740
090117161011035,Block 1035,East Lyme,New London,0901123400
090010440002005,Block 2005,Norwalk,Fairfield,0900156060
090075417001008,Block 1008,Middletown,Middlesex,0900747360
090091941003022,Block 3022,Madison,New Haven,0900944560
090010221001002,Block 1002,Stamford,Fairfield,0900173070
090011051002005,Block 2005,Easton,Fairfield,0900123890
090117141034031,Block 4031,Colchester,New London,0901115910
090091542005008,Block 5008,West Haven,New Haven,0900982870
090135351006011,Block 6011,Ellington,Tolland,0901325360
090053104001021,Block 1021,Torrington,Litchfield,0900576570
090091420003007,Block 3007,New Haven,New Haven,0900952070
090091673003044,Block 3044,North Haven,New Haven,0900954870
090053001001005,Block 1005,Litchfield,Litchfield,0900543370
090135382022000,Block 2000,Somers,Tolland,0901369220
090035108001004,Block 1004,East Hartford,Hartford,0900322630
090091301021015,Block 1015,Seymour,New Haven,0900967610
090076401004006,Block 4006,Killingworth,Middlesex,0900740710
090091602002018,Block 2018,Woodbridge,New Haven,0900987700
090091420002001,Block 2001,New Haven,New Haven,0900952070
090053108032020,Block 2020,Torrington,Litchfield,0900576570
090010203004011,Block 4011,Stamford,Fairfield,0900173070
090076001003038,Block 3038,Chester,Middlesex,0900714300
090118707011041,Block 1041,East Lyme,New London,0901123400
090034901001036,Block 1036,Rocky Hill,Hartford,0900365370
090093511002001,Block 2001,Waterbury,New Haven,0900980070
090117091003012,Block 3012,Griswold,New London,0901133900
090010902004008,Block 4008,Trumbull,Fairfield,0900177200
090091550001022,Block 1022,West Haven,New Haven,0900982870
090093452021004,Block 1004,Naugatuck,New Haven,0900949950
090091846002046,Block 2046,Branford,New Haven,0900907310
090091407001000,Block 1000,New Haven,New Haven,0900952070
090076801001031,Block 1031,Westbrook,Middlesex,0900781680
090035203012018,Block 2018,Glastonbury,Hartford,0900331240
090116601022013,Block 2013,Old Lyme,New London,0901157040
090035203011033,Block 1033,Glastonbury,Hartford,0900331240
090052632002119,Block 2119,Cornwall,Litchfield,0900517240
090010743001001,Block 1001,Bridgeport,Fairfield,0900108070
090159051001042,Block 1042,Brooklyn,Windham,0901509190
090052961002085,Block 2085,Goshen,Litchfield,0900532290
090010111004011,Block 4011,Greenwich,Fairfield,0900133620
090075703002001,Block 2001,Cromwell,Middlesex,0900718080
090012105003003,Block 3003,Danbury,Fairfield,0900118500
090075901005012,Block 5012,Haddam,Middlesex,0900735230
090034602021000,Block 1000,Farmington,Hartford,0900327600
090093442001067,Block 1067,Middlebury,New Haven,0900946940
090091755001016,Block 1016,Wallingford,New Haven,0900978740
090012105004001,Block 4001,Danbury,Fairfield,0900118500
090116952022016,Block 2016,Montville,New London,0901148900
090034872021001,Block 1001,South Windsor,Hartford,0900371390
090159002004023,Block 4023,Thompson,Windham,0901575870
090012105002004,Block 2004,Danbury,Fairfield,0900118500
090075414011038,Block 1038,Middletown,Middlesex,0900747360
090119800001003,Block 1003,Ledyard,New London,0901142600
090012401003026,Block 3026,Redding,Fairfield,0900163480
090138401005020,Block 5020,Willington,Tolland,0901385950
090053201002007,Block 2007,Winchester,Litchfield,0900586440
090091510002017,Block 2017,Milford,New Haven,0900947535
090012401001002,Block 1002,Redding,Fairfield,0900163480
090012304001002,Block 1002,Newtown,Fairfield,0900152980
090093523001006,Block 1006,Waterbury,New Haven,0900980070
090012454001012,Block 1012,Ridgefield,Fairfield,0900163970
090034977003003,Block 3003,West Hartford,Hartford,0900382590
090012452003026,Block 3026,Ridgefield,Fairfield,0900163970
090034701003011,Block 3011,East Granby,Hartford,0900322070
090034101013047,Block 3047,Burlington,Hartford,0900310100
090118702003014,Block 3014,Groton,New London,0901134250
090052671003030,Block 3030,Washington,Litchfield,0900579720
090012454001022,Block 1022,Ridgefield,Fairfield,0900163970
090093431014009,Block 4009,Cheshire,New Haven,0900914160
090010811003014,Block 3014,Stratford,Fairfield,0900174190
090035025001009,Block 1009,Hartford,Hartford,0900337070
090091547007009,Block 7009,West Haven,New Haven,0900982870
090053621012004,Block 2004,Woodbury,Litchfield,0900587910
090093611003003,Block 3003,Wolcott,New Haven,0900987560
090116601023038,Block 3038,Old Lyme,New London,0901157040
090117101002022,Block 2022,Lisbon,New London,0901143230
090117091003010,Block 3010,Griswold,New London,0901133900
090034812001009,Block 1009,Enfield,Hartford,0900325990
090093481112020,Block 2020,Southbury,New Haven,0900969640
090075702002001,Block 2001,Cromwell,Middlesex,0900718080
090117024002001,Block 2001,Groton,New London,0901134250
090159072001040,Block 1040,Plainfield,Windham,0901559980
090091427003013,Block 3013,New Haven,New Haven,0900952070
090117051012005,Block 2005,Stonington,New London,0901173770
090116966001046,Block 1046,Norwich,New London,0901156270
090116970001015,Block 1015,Norwich,New London,0901156270
090091427004020,Block 4020,New Haven,New Haven,0900952070
090034664001037,Block 1037,Simsbury,Hartford,0900368940
090010703001044,Block 1044,Bridgeport,Fairfield,0900108070
090034059001003,Block 1003,Bristol,Hartford,0900308490
090091611002002,Block 2002,Bethany,New Haven,0900904580
090010705001013,Block 1013,Bridgeport,Fairfield,0900108070
090091671006007,Block 6007,North Haven,New Haven,0900954870
090052632002074,Block 2074,Cornwall,Litchfield,0900517240
090135261022032,Block 2032,Hebron,Tolland,0901337910
090034701001010,Block 1010,East Granby,Hartford,0900322070
090091712001027,Block 1027,Meriden,New Haven,0900946520
090034602022028,Block 2028,Farmington,Hartford,0900327600
090091756005009,Block 5009,Wallingford,New Haven,0900978740
090035023005006,Block 5006,Hartford,Hartford,0900337070
090012304002027,Block 2027,Newtown,Fairfield,0900152980
090034054011006,Block 1006,Bristol,Hartford,0900308490
090035246001007,Block 1007,Hartford,Hartford,0900337070
090010304001057,Block 1057,Darien,Fairfield,0900118850
090135303021027,Block 1027,Vernon,Tolland,0901378250
090158004003020,Block 3020,Windham,Windham,0901586790
090011003003030,Block 3030,Monroe,Fairfield,0900148620
090052961001091,Block 1091,Goshen,Litchfield,0900532290
090034622011026,Block 1026,Avon,Hartford,0900302060
090117161023039,Block 3039,East Lyme,New London,0901123400
090117071003049,Block 3049,North Stonington,New London,0901155500
090091862003021,Block 3021,North Branford,New Haven,0900953890
090159061001027,Block 1027,Canterbury,Windham,0901512130
090035149002018,Block 2018,Manchester,Hartford,0900344700
090117151001000,Block 1000,Salem,New London,0901166210
090035108001026,Block 1026,East Hartford,Hartford,0900322630
090010102012005,Block 2005,Greenwich,Fairfield,0900133620
090091846001011,Block 1011,Branford,New Haven,0900907310
090159061001033,Block 1033,Canterbury,Windham,0901512130
090010101014013,Block 4013,Greenwich,Fairfield,0900133620
090075420003030,Block 3030,Middletown,Middlesex,0900747360
090091902002027,Block 2027,Guilford,New Haven,0900934950
090091805002007,Block 2007,East Haven,New Haven,0900922910
090093524001012,Block 1012,Waterbury,New Haven,0900980070
090091805001019,Block 1019,East Haven,New Haven,0900922910
090034977004018,Block 4018,West Hartford,Hartford,0900382590
090135302002002,Block 2002,Vernon,Tolland,0901378250
090012304003016,Block 3016,Newtown,Fairfield,0900152980
090091542001011,Block 1011,West Haven,New Haven,0900982870
090010703001055,Block 1055,Bridgeport,Fairfield,0900108070
090034306021023,Block 1023,Southington,Hartford,0900370550
090117092001005,Block 1005,Griswold,New London,0901133900
090010104005002,Block 5002,Greenwich,Fairfield,0900133620
090034054021018,Block 1018,Bristol,Hartford,0900308490
090034641023025,Block 3025,Canton,Hartford,0900312270
090116909003024,Block 3024,New London,New London,0901152350
090093503002001,Block 2001,Waterbury,New Haven,0900980070
090052531001040,Block 1040,New Milford,Litchfield,0900552630
090034976002003,Block 2003,West Hartford,Hartford,0900382590
090053031001024,Block 1024,Morris,Litchfield,0900549460
090035243004003,Block 4003,Enfield,Hartford,0900325990
090093453003016,Block 3016,Naugatuck,New Haven,0900949950
090159022001002,Block 1002,Eastford,Windham,0901521860
090034621012023,Block 2023,Avon,Hartford,0900302060
090138813002000,Block 2000,Mansfield,Tolland,0901344910
090034166002003,Block 2003,New Britain,Hartford,0900350440
090159073004013,Block 4013,Plainfield,Windham,0901559980
090117161023021,Block 3021,East Lyme,New London,0901123400
090034603012011,Block 2011,Farmington,Hartford,0900327600
090034942012016,Block 2016,Newington,Hartford,0900352140
090091302004019,Block 4019,Seymour,New Haven,0900967610
090158301005022,Block 5022,Ashford,Windham,0901501430
090091903024012,Block 4012,Guilford,New Haven,0900934950
090116903001010,Block 1010,New London,New London,0901152350
090158301002026,Block 2026,Ashford,Windham,0901501430
090091758001003,Block 1003,Wallingford,New Haven,0900978740
090091506005002,Block 5002,Milford,New Haven,0900947535
090010438006005,Block 6005,Norwalk,Fairfield,0900156060
090091418004007,Block 4007,New Haven,New Haven,0900952070
090052602003036,Block 3036,North Canaan,Litchfield,0900554030
090091711004014,Block 4014,Meriden,New Haven,0900946520
090091903031014,Block 1014,Guilford,New Haven,0900934950
090159011005009,Block 5009,Woodstock,Windham,0901588190
090093451001027,Block 1027,Naugatuck,New Haven,0900949950
090010709002004,Block 2004,Bridgeport,Fairfield,0900108070
090010202002017,Block 2017,Stamford,Fairfield,0900173070
090011105003002,Block 3002,Shelton,Fairfield,0900168170
090075414011031,Block 1031,Middletown,Middlesex,0900747360
090075851004002,Block 4002,Durham,Middlesex,0900720810
090012452003023,Block 3023,Ridgefield,Fairfield,0900163970
090117161012029,Block 2029,East Lyme,New London,0901123400
090093431012004,Block 2004,Cheshire,New Haven,0900914160
090091847003034,Block 3034,Branford,New Haven,0900907310
090116601011010,Block 1010,Old Lyme,New London,0901157040
090091252003007,Block 3007,Ansonia,New Haven,0900901220
090075421003004,Block 3004,Middletown,Middlesex,0900747360
090034662022028,Block 2028,Simsbury,Hartford,0900368940
090034622012023,Block 2023,Avon,Hartford,0900302060
090159025001000,Block 1000,Pomfret,Windham,0901561030
090076801003073,Block 3073,Westbrook,Middlesex,0900781680
090035144001013,Block 1013,Manchester,Hartford,0900344700
090010352001012,Block 1012,New Canaan,Fairfield,0900150580
090093461021033,Block 1033,Oxford,New Haven,0900958300
090117151002012,Block 2012,Salem,New London,0901166210
090034921001013,Block 1013,Wethersfield,Hartford,0900384900
090052901003032,Block 3032,Barkhamsted,Litchfield,0900502760
090035143002000,Block 2000,Manchester,Hartford,0900344700
090091428002010,Block 2010,New Haven,New Haven,0900952070
090116962002007,Block 2007,Norwich,New London,0901156270
090159032002004,Block 2004,Putnam,Windham,0901562710
090053107003067,Block 3067,Torrington,Litchfield,0900576570
090012302002033,Block 2033,Newtown,Fairfield,0900152980
090034641012012,Block 2012,Canton,Hartford,0900312270
090091655001029,Block 1029,Hamden,New Haven,0900935650
090035102001007,Block 1007,East Hartford,Hartford,0900322630
090093614013002,Block 3002,New Haven,New Haven,0900952070
090012201002013,Block 2013,New Fairfield,Fairfield,0900150860
090117091002000,Block 2000,Griswold,New London,0901133900
090117012003056,Block 3056,Ledyard,New London,0901142600
090034969001005,Block 1005,West Hartford,Hartford,0900382590
090075951022036,Block 2036,East Haddam,Middlesex,0900722280
090011001001012,Block 1012,Monroe,Fairfield,0900148620
090034002001020,Block 1020,Berlin,Hartford,0900304300
090158005004018,Block 4018,Windham,Windham,0901586790
090034053004003,Block 4003,Bristol,Hartford,0900308490
090034603021007,Block 1007,Farmington,Hartford,0900327600
090034715001003,Block 1003,Bloomfield,Hartford,0900305910
090117021002080,Block 2080,Groton,New London,0901134250
090012305012014,Block 2014,Newtown,Fairfield,0900152980
090012105004018,Block 4018,Danbury,Fairfield,0900118500
090052534004018,Block 4018,New Milford,Litchfield,0900552630
090091571001008,Block 1008,Orange,New Haven,0900957600
090035108001009,Block 1009,East Hartford,Hartford,0900322630
090117161013052,Block 3052,East Lyme,New London,0901123400
090011001001018,Block 1018,Monroe,Fairfield,0900148620
090116970001014,Block 1014,Norwich,New London,0901156270
090034207002020,Block 2020,Plainville,Hartford,0900360120
090116501002008,Block 2008,Lyme,New London,0901144210
090035141021019,Block 1019,Manchester,Hartford,0900344700
090075951013018,Block 3018,East Haddam,Middlesex,0900722280
090075801002000,Block 2000,Middlefield,Middlesex,0900747080
090035141011031,Block 1031,Manchester,Hartford,0900344700
090116965002016,Block 2016,Norwich,New London,0901156270
090117051013013,Block 3013,Stonington,New London,0901173770
090091403002031,Block 2031,New Haven,New Haven,0900952070
090135306002022,Block 2022,Vernon,Tolland,0901378250
090091671004002,Block 4002,North Haven,New Haven,0900954870
090091501002007,Block 2007,Milford,New Haven,0900947535
090116601022014,Block 2014,Old Lyme,New London,0901157040
090034731002032,Block 2032,Windsor,Hartford,0900387000
090052983002007,Block 2007,Harwinton,Litchfield,0900537280
090117029002031,Block 2031,Groton,New London,0901134250
090010218023001,Block 3001,Stamford,Fairfield,0900173070
090012301001005,Block 1005,Newtown,Fairfield,0900152980
090093481242045,Block 2045,Southbury,New Haven,0900969640
090091704001030,Block 1030,Meriden,New Haven,0900946520
090034661012034,Block 2034,Simsbury,Hartford,0900368940
090117024003009,Block 3009,Groton,New London,0901134250
090010808003008,Block 3008,Stratford,Fairfield,0900174190
090116601013022,Block 3022,Old Lyme,New London,0901157040
090034841001029,Block 1029,East Windsor,Hartford,0900324800
090135382022017,Block 2017,Somers,Tolland,0901369220
090035143004001,Block 4001,Manchester,Hartford,0900344700
090158003001017,Block 1017,Windham,Windham,0901586790
090138501003007,Block 3007,Coventry,Tolland,0901317800
090010615003009,Block 3009,Fairfield,Fairfield,0900126620
090034735011014,Block 1014,Windsor,Hartford,0900387000
090052671003010,Block 3010,Washington,Litchfield,0900579720
090053031002032,Block 2032,Morris,Litchfield,0900549460
090034601001063,Block 1063,Farmington,Hartford,0900327600
090138502006033,Block 6033,Coventry,Tolland,0901317800
090091942013002,Block 3002,Madison,New Haven,0900944560
090091707001020,Block 1020,Meriden,New Haven,0900946520
090012105001001,Block 1001,Danbury,Fairfield,0900118500
090010551004008,Block 4008,Weston,Fairfield,0900183430
090116935001019,Block 1019,Waterford,New London,0901180280
090159031004027,Block 4027,Putnam,Windham,0901562710
090053101003027,Block 3027,Torrington,Litchfield,0900576570
090076301005008,Block 5008,Essex,Middlesex,0900726270
090012305022075,Block 2075,Newtown,Fairfield,0900152980
090034923001014,Block 1014,Wethersfield,Hartford,0900384900
090159045005009,Block 5009,Killingly,Windham,0901540500
090054254002013,Block 2013,Plymouth,Litchfield,0900560750
090035242002003,Block 2003,Rocky Hill,Hartford,0900365370
090053202001000,Block 1000,Winchester,Litchfield,0900586440
090034926003003,Block 3003,Wethersfield,Hartford,0900384900
090052983003000,Block 3000,Harwinton,Litchfield,0900537280
090116933003032,Block 3032,Waterford,New London,0901180280
090052984002034,Block 2034,Harwinton,Litchfield,0900537280
090159031001009,Block 1009,Putnam,Windham,0901562710
090052901002076,Block 2076,Barkhamsted,Litchfield,0900502760
090075601003029,Block 3029,Portland,Middlesex,0900761800
090034052002008,Block 2008,Bristol,Hartford,0900308490
090118705011038,Block 1038,Montville,New London,0901148900
090034923002003,Block 2003,Wethersfield,Hartford,0900384900
090053107001023,Block 1023,Torrington,Litchfield,0900576570
090091512001018,Block 1018,Milford,New Haven,0900947535
090010724002004,Block 2004,Bridgeport,Fairfield,0900108070
090117051024013,Block 4013,Stonington,New London,0901173770
090091509002033,Block 2033,Milford,New Haven,0900947535
090117081001014,Block 1014,Voluntown,New London,0901178600
090010613001016,Block 1016,Fairfield,Fairfield,0900126620
090035144003011,Block 3011,Manchester,Hartford,0900344700
090093613003000,Block 3000,Wolcott,New Haven,0900987560
090034806001004,Block 1004,Enfield,Hartford,0900325990
090076201003000,Block 3000,Deep River,Middlesex,0900719130
090012301002025,Block 2025,Newtown,Fairfield,0900152980
090117161022003,Block 2003,East Lyme,New London,0901123400
090034973001002,Block 1002,West Hartford,Hartford,0900382590
090053603002019,Block 2019,Watertown,Litchfield,0900580490
090034305003019,Block 3019,Southington,Hartford,0900370550
090012203002009,Block 2009,New Fairfield,Fairfield,0900150860
090118707011036,Block 1036,East Lyme,New London,0901123400
090035151022015,Block 2015,Manchester,Hartford,0900344700
090034001001036,Block 1036,Berlin,Hartford,0900304300
090034926002018,Block 2018,Wethersfield,Hartford,0900384900
090053602004023,Block 4023,Watertown,Litchfield,0900580490
090091671004010,Block 4010,North Haven,New Haven,0900954870
090138401001037,Block 1037,Willington,Tolland,0901385950
090091760002004,Block 2004,Wallingford,New Haven,0900978740
090076801005010,Block 5010,Westbrook,Middlesex,0900781680
090091657001002,Block 1002,Hamden,New Haven,0900935650
090117054002030,Block 2030,Stonington,New London,0901173770
090034841001017,Block 1017,East Windsor,Hartford,0900324800
